Seller ID,Category ID,Number of Ads Posted,Number of Buyers Who Viewed the Ads
100732,7,1,81
96734,5,1,25
6337,2,1,78
64618,4,1,44
23584,6,2,136
36518,8,2,115
23495,1,2,29
100674,1,1,25
121995,4,1,2
106829,1,1,87
89273,5,1,69
30641,1,2,159
25484,5,2,152
7497,7,1,69
108256,7,1,5
12279,3,2,198
2044,11,1,19
42470,4,1,61
18116,7,3,167
114106,4,1,15
65928,9,1,11
107322,8,1,53
20189,7,3,205
111763,1,1,74
23951,6,2,82
91079,11,1,11
25450,13,2,162
16919,6,3,176
95922,4,1,65
15725,4,3,239
85538,8,1,76
2570,3,10,150
114267,7,1,57
6692,3,3,28
30480,2,2,152
35924,1,1,84
28104,8,2,181
112985,5,1,67
8168,2,5,116
42212,6,1,37
121396,1,1,39
94367,7,1,53
28944,7,1,2
69603,1,1,1
109687,5,1,48
84614,5,1,56
65863,6,1,50
13503,5,4,113
56272,2,1,48
15294,4,3,114
35509,7,2,143
117341,7,1,19
110285,5,1,66
21159,5,3,154
64103,5,1,50
50493,11,1,11
49048,5,1,50
73733,2,1,91
120108,1,1,42
64192,1,1,98
65549,4,1,35
69828,4,1,24
14783,7,3,121
66686,5,1,75
12821,2,4,293
79465,5,1,14
46665,4,1,80
86453,2,1,79
8184,6,3,242
24331,6,2,151
40878,2,1,2
117883,1,1,72
24735,6,2,71
11852,11,4,386
70858,1,1,70
107389,6,1,74
14306,7,3,160
23944,8,2,149
107989,6,1,98
50148,7,1,29
36963,8,2,56
88776,5,1,52
49576,5,1,54
9120,7,2,154
82050,4,1,30
64455,13,1,75
5780,8,1,10
84435,1,1,100
54467,13,1,45
63155,1,1,2
85231,5,1,76
12354,11,3,9
107621,3,1,12
6378,4,1,52
39191,6,1,52
72921,5,1,95
9999,6,1,98
64254,2,1,11
121735,5,1,79
98568,3,1,36
32709,7,2,15
81312,5,1,90
99799,6,1,10
123291,4,1,19
65506,4,1,81
99162,3,1,86
21905,13,1,31
116183,5,1,52
49867,8,1,84
38969,3,1,73
37566,5,1,67
113789,4,1,62
67986,4,1,24
23827,8,2,92
74309,4,1,13
1044,7,6,133
13909,5,3,113
37969,5,2,80
21307,10,2,3
54017,4,1,50
119054,4,1,18
4551,1,7,222
47301,4,1,78
2709,1,10,115
44480,6,1,15
10129,7,4,314
119476,1,1,3
100638,11,1,30
3834,4,2,95
115409,1,1,54
11450,2,1,75
8142,6,1,1
85667,9,1,50
23581,10,1,24
21844,7,2,174
87186,5,1,100
61778,1,1,16
11772,3,1,31
96725,6,1,19
90611,4,1,89
69839,1,1,12
8522,4,1,39
9827,1,5,442
20618,6,3,211
118422,11,1,78
80808,5,1,20
46800,1,1,30
93325,2,1,36
2735,8,10,585
3117,6,1,55
8982,11,5,204
15937,10,3,144
117094,1,1,64
30121,5,2,96
16607,4,3,284
11012,13,4,133
48081,2,1,99
2542,2,10,367
28257,5,1,65
87914,5,1,82
3558,2,9,488
77822,4,1,86
53502,1,1,40
71209,7,1,18
60021,11,1,80
4517,7,1,85
59838,4,1,95
71324,7,1,23
101620,9,1,85
85775,5,1,81
48798,5,1,50
15786,7,3,84
117998,2,1,3
38551,1,2,149
105330,7,1,53
67459,5,1,54
13463,11,1,30
6145,7,6,477
102807,5,1,62
2464,2,11,181
41443,4,1,28
82430,7,1,92
52926,7,1,48
79931,4,1,84
91271,4,1,82
47568,10,1,58
8097,11,2,192
17351,7,3,227
31597,8,1,58
40811,6,1,46
3999,11,8,214
27991,3,2,181
97828,4,1,60
100569,5,1,15
79234,3,1,58
78703,11,1,11
74439,5,1,26
46574,1,1,5
76087,2,1,38
18977,3,3,233
44475,4,1,4
24196,11,1,58
47165,5,1,69
57983,11,1,47
74682,7,1,32
122857,5,1,54
48011,6,1,53
37212,3,1,80
70355,5,1,22
4329,2,8,205
22906,5,2,34
15455,2,3,163
10234,6,4,254
46286,1,1,3
50958,7,1,23
78325,1,1,45
33580,4,2,135
68074,4,1,46
91480,5,1,50
80698,1,1,99
11547,11,4,118
43384,1,1,19
68459,13,1,78
34018,13,1,15
8278,2,2,142
98739,3,1,7
106973,6,1,69
14888,2,2,26
121603,7,1,90
79140,5,1,63
66744,1,1,76
8729,7,5,217
73757,4,1,98
50291,4,1,19
25746,11,1,30
35697,4,1,42
43809,4,1,100
60821,11,1,96
20297,5,3,222
118209,5,1,39
109368,1,1,10
2093,1,12,188
24945,6,2,99
37391,2,2,98
58003,5,1,99
4549,10,7,132
24930,11,2,197
68172,5,1,15
105671,1,1,60
107196,7,1,3
29903,2,2,101
11684,4,4,60
5319,4,1,71
28398,2,1,58
46547,5,1,48
25030,5,2,189
103308,10,1,95
6251,11,1,28
59794,6,1,10
10788,2,4,336
43513,3,1,3
30044,13,2,184
122859,4,1,16
108741,4,1,47
77485,5,1,11
11395,13,2,95
73118,4,1,27
25405,5,1,86
26949,7,2,163
32038,7,2,124
120608,6,1,59
109088,2,1,84
92323,5,1,77
38480,4,1,43
35871,11,2,82
3055,2,10,446
751,2,33,745
97333,5,1,92
114005,3,1,34
93552,6,1,21
17439,6,3,260
78338,5,1,15
37335,4,2,67
77193,2,1,34
99810,7,1,55
86320,2,1,35
29805,11,2,168
7137,7,6,586
47265,7,1,17
16816,13,1,43
28996,7,2,37
19945,8,2,61
79802,7,1,8
80046,5,1,58
104510,6,1,23
26528,5,1,90
122564,7,1,53
35372,8,2,58
82062,4,1,40
10076,6,2,139
103143,11,1,99
104970,7,1,46
88008,5,1,19
92602,4,1,76
96433,1,1,100
1818,10,14,981
44777,1,1,64
27703,7,1,78
49207,11,1,69
44498,9,1,6
15142,5,3,245
84382,11,1,56
92259,1,1,38
105315,10,1,98
90837,10,1,3
36138,6,1,47
19924,2,1,41
118653,1,1,92
21440,4,1,34
58006,5,1,49
60098,3,1,43
38147,6,2,13
19888,5,1,71
87534,1,1,54
10010,5,1,74
6231,13,5,69
120074,5,1,84
32650,5,2,111
62310,4,1,98
15574,6,3,216
90246,6,1,27
81333,7,1,97
110504,7,1,46
48627,4,1,45
85834,10,1,96
97900,7,1,23
44373,4,1,42
56177,4,1,37
94563,2,1,27
32290,2,2,64
22211,7,2,21
21326,4,2,103
45041,7,1,75
91498,5,1,6
80900,1,1,7
113909,5,1,17
116618,12,1,98
37358,5,2,109
82076,5,1,11
8254,4,5,266
10119,7,4,219
120594,3,1,7
32931,7,2,137
74371,6,1,88
6531,7,6,463
20941,5,3,271
41572,3,1,24
44929,1,1,34
54579,8,1,47
23425,10,2,82
63045,6,1,32
32641,7,2,54
57387,5,1,42
6286,7,6,90
119960,4,1,85
18382,7,3,184
12668,7,4,362
111385,7,1,28
13407,7,4,51
1797,2,14,111
29251,13,2,164
22514,5,1,67
31814,13,2,142
52435,11,1,63
6556,11,6,464
12160,2,4,370
67924,6,1,53
18011,5,3,126
74245,4,1,72
79596,6,1,8
100172,1,1,47
2412,4,1,44
35067,13,2,95
43241,4,1,45
28458,7,1,66
25808,4,1,93
18115,10,1,56
92110,11,1,75
25829,7,2,39
121225,4,1,49
63624,10,1,68
82535,3,1,23
83229,8,1,9
60881,10,1,8
6162,8,5,494
65260,13,1,9
47542,9,1,79
28699,2,2,53
121721,10,1,16
89828,7,1,4
54128,6,1,81
14529,7,3,116
68850,1,1,63
1454,1,17,1428
34511,7,2,176
63807,4,1,60
53890,7,1,62
87143,3,1,58
33505,4,1,48
16603,13,1,71
33995,7,2,43
17310,13,1,73
50693,1,1,8
14747,7,3,196
86743,2,1,50
73187,13,1,62
106854,5,1,12
64472,5,1,5
105495,11,1,90
57769,10,1,46
28456,3,2,96
115098,5,1,17
70229,7,1,69
56521,11,1,44
91233,5,1,27
85206,5,1,40
10403,11,1,60
112763,5,1,35
55931,7,1,94
75708,5,1,26
73145,4,1,27
79541,1,1,17
106170,5,1,96
98177,7,1,24
55212,7,1,5
9014,5,5,464
113781,5,1,29
27360,10,2,54
99595,7,1,93
4569,13,3,243
45719,5,1,54
11696,13,1,97
112306,5,1,86
70600,4,1,11
10937,4,1,65
109450,13,1,92
36049,2,2,191
21340,12,2,151
86685,5,1,69
31106,5,1,53
122302,5,1,73
30211,6,2,42
19634,4,3,172
7408,7,6,470
55933,10,1,2
1549,6,5,1
14235,11,3,83
116837,1,1,29
121189,3,1,61
117614,5,1,8
48411,6,1,61
64005,11,1,40
67720,7,1,55
101825,2,1,34
98936,1,1,53
34139,6,1,48
81646,1,1,39
25501,5,2,102
113912,2,1,58
31606,1,2,138
24393,5,2,14
108582,7,1,26
16068,8,2,88
111556,13,1,32
59364,7,1,30
24949,7,2,75
32025,9,1,64
452,1,55,5218
1243,2,20,983
119643,6,1,78
15983,13,3,169
103838,1,1,25
38310,11,1,95
97263,3,1,75
11964,7,2,72
86390,4,1,65
25204,2,2,121
33240,7,2,199
7757,13,5,387
77758,4,1,93
47325,5,1,71
32670,5,2,186
119242,4,1,35
40371,9,1,59
121765,5,1,5
18786,11,3,3
90303,5,1,18
32468,5,1,86
116781,9,1,11
22965,1,2,59
111469,5,1,90
76546,11,1,37
62100,4,1,26
76206,1,1,39
10640,6,1,56
63140,1,1,64
42620,4,1,35
60759,5,1,83
112042,2,1,77
20680,7,3,290
8705,13,1,40
64712,13,1,33
60581,1,1,64
61335,2,1,36
37304,11,1,98
78541,6,1,59
16878,5,3,125
38049,5,2,121
34471,10,1,87
83237,1,1,79
46790,5,1,46
87662,1,1,79
89911,11,1,54
79174,5,1,54
111187,6,1,98
49476,3,1,85
84238,6,1,67
117128,3,1,93
54375,7,1,16
44310,13,1,71
62045,4,1,8
27956,5,2,170
102909,4,1,67
55576,7,1,83
79265,5,1,47
89067,4,1,98
107627,6,1,80
52747,1,1,98
54147,7,1,94
69943,3,1,8
20302,5,1,57
110207,1,1,20
50856,6,1,58
57933,11,1,70
318,1,78,2423
116143,5,1,3
27008,5,2,80
83511,9,1,3
13535,2,4,328
92668,6,1,59
15577,13,3,266
13873,11,1,87
8971,7,5,156
53559,6,1,88
39897,6,2,168
38876,5,2,158
115202,5,1,66
111111,6,1,58
81752,4,1,51
86570,1,1,100
39044,7,1,65
97250,11,1,72
61891,4,1,29
92686,10,1,70
740,1,34,363
16426,13,1,57
115905,12,1,82
100305,6,1,52
55413,5,1,67
92752,3,1,71
86681,2,1,59
63029,5,1,45
87845,6,1,60
78765,5,1,64
91509,4,1,27
72288,5,1,58
20972,8,2,102
82275,8,1,42
35754,5,2,128
36734,11,1,76
42083,4,1,73
63172,5,1,87
50109,2,1,63
70966,7,1,12
103066,5,1,14
19700,3,2,41
35344,1,2,167
41626,4,1,88
30029,10,2,91
56129,11,1,52
82499,5,1,33
98411,5,1,7
117108,6,1,33
49957,11,1,14
85166,7,1,33
79533,4,1,69
19223,3,1,24
23240,1,2,194
42379,11,1,92
31349,4,2,163
113449,5,1,23
27283,2,2,152
50915,5,1,31
95250,5,1,33
25536,5,1,75
5869,6,6,27
91770,6,1,83
15645,13,1,19
58874,11,1,42
100026,7,1,65
89130,2,1,77
94147,10,1,65
49059,2,1,18
4862,13,4,342
113922,5,1,78
54713,11,1,96
102782,7,1,35
88716,6,1,34
85925,5,1,12
68220,4,1,78
38414,5,2,133
92399,5,1,9
122422,7,1,14
103821,11,1,27
36649,7,2,107
101425,5,1,8
37427,4,2,16
61142,4,1,94
2012,3,12,319
6581,8,2,77
80760,5,1,79
16657,8,1,93
100194,10,1,64
44298,7,1,28
123195,2,1,24
18174,7,1,6
11027,2,1,77
84156,11,1,4
4755,7,1,51
15411,11,3,40
71873,9,1,80
112389,1,1,54
24512,7,2,80
84812,6,1,78
60590,1,1,26
30934,5,2,183
27990,6,2,184
22503,4,2,150
30669,7,2,72
105088,5,1,13
19653,7,3,285
45754,6,1,41
105879,7,1,22
42629,5,1,74
30293,11,1,58
14175,5,3,216
81388,5,1,76
113066,10,1,15
121446,5,1,34
115405,5,1,43
33951,8,2,64
6861,7,6,438
89734,2,1,1
73341,5,1,55
66613,7,1,36
54199,5,1,85
45052,7,1,80
20594,4,1,55
47944,7,1,34
90685,7,1,40
5127,2,7,406
11160,13,1,98
15821,2,3,218
31654,7,2,189
104566,11,1,19
46085,2,1,47
105982,10,1,21
98955,4,1,98
55331,7,1,9
63285,7,1,20
790,1,32,2808
1099,4,5,168
121193,6,1,58
102770,13,1,61
37917,4,2,4
31351,7,2,156
86960,5,1,11
2495,1,11,100
19924,7,3,280
117064,7,1,86
51172,5,1,63
16851,7,3,74
105590,1,1,4
110410,11,1,93
50120,13,1,16
25633,1,2,80
44306,5,1,15
89434,1,1,98
5892,4,4,248
122717,13,1,27
3325,6,9,58
2021,11,1,20
31004,14,2,32
77842,2,1,69
14202,5,2,130
12465,5,4,307
105107,4,1,43
2490,11,3,11
8304,4,5,478
26823,7,2,11
5528,4,1,64
15938,11,3,214
94261,4,1,52
74049,4,1,98
37051,2,2,173
30966,2,2,177
40036,5,2,188
34449,13,2,52
77830,1,1,90
41382,2,1,50
46531,3,1,98
82413,11,1,5
48462,1,1,84
88344,7,1,73
61779,5,1,44
86469,8,1,20
29673,1,2,69
14646,11,1,92
61428,12,1,30
82283,5,1,74
94765,7,1,61
41795,2,1,71
96170,13,1,47
7845,13,1,15
2065,4,12,786
33761,2,1,79
30014,10,2,159
82719,5,1,97
11590,4,1,70
59018,4,1,94
65278,7,1,13
100036,5,1,17
79929,5,1,96
52755,5,1,64
16304,6,3,288
84099,5,1,20
46242,2,1,30
54931,1,1,43
66412,11,1,40
18690,4,3,24
115550,2,1,93
16294,8,1,82
71206,11,1,41
37028,7,2,187
34889,1,2,200
69057,8,1,86
67205,5,1,87
42729,11,1,25
29414,7,2,34
60753,5,1,57
34203,11,1,43
35182,7,2,14
122973,6,1,64
60558,10,1,95
76634,5,1,29
79524,7,1,11
17275,5,3,277
3962,1,8,136
92577,1,1,84
24040,7,2,147
117905,5,1,8
39214,4,2,89
86727,11,1,81
26923,9,1,6
54104,5,1,61
23995,2,2,150
80359,5,1,82
2532,2,10,459
16440,10,1,72
96605,2,1,10
120664,1,1,71
118268,6,1,31
109510,2,1,44
7438,4,2,134
34856,5,1,83
113433,5,1,45
33030,4,2,79
66225,1,1,79
61771,3,1,16
8039,8,1,17
63597,11,1,70
14078,8,1,29
33090,3,2,128
69169,5,1,8
112273,5,1,26
89501,5,1,66
114940,5,1,30
111627,1,1,73
106359,1,1,81
85037,11,1,56
123003,6,1,23
16058,11,3,184
44365,11,1,97
21549,11,2,95
112158,5,1,45
9594,2,5,474
63817,7,1,57
27295,8,2,17
73953,3,1,42
116702,4,1,80
11240,3,4,287
47294,11,1,73
88911,2,1,36
102192,7,1,19
69678,6,1,40
20180,6,3,231
75726,6,1,70
117543,1,1,56
34109,11,2,92
3604,13,9,841
93621,2,1,99
114407,7,1,96
48519,1,1,44
81736,3,1,33
1677,6,1,97
67826,7,1,9
97921,3,1,97
64522,11,1,7
26479,7,2,196
69625,7,1,54
66589,7,1,10
5501,8,1,12
52985,4,1,2
84380,6,1,40
95695,7,1,80
40640,3,1,1
83933,5,1,62
39989,13,1,28
37472,4,2,162
43018,6,1,37
16738,7,3,274
32679,4,1,20
99638,4,1,38
435,3,56,4746
30673,4,2,189
55453,5,1,34
5903,2,6,257
9176,4,3,74
62304,5,1,99
41080,7,1,46
53875,1,1,14
81985,1,1,88
19219,3,2,42
35868,2,2,124
84294,1,1,52
22305,7,1,78
96569,8,1,38
90618,4,1,79
49861,7,1,40
89911,5,1,26
37622,7,2,177
64416,5,1,85
118601,5,1,84
9645,8,4,17
78278,1,1,42
84141,1,1,46
119617,6,1,67
39847,8,2,8
9705,1,5,168
34037,2,2,141
56353,4,1,44
4644,13,7,575
77163,13,1,82
14298,7,3,92
54099,11,1,78
98198,7,1,96
6565,7,6,291
108491,13,1,20
99231,8,1,65
40096,2,1,7
118755,5,1,95
53708,1,1,56
52448,5,1,77
58091,1,1,72
47779,6,1,5
20556,6,1,97
33926,7,2,105
76211,4,1,49
17543,7,3,82
72715,5,1,68
9278,7,5,367
111227,5,1,85
52856,4,1,49
94285,1,1,56
34688,7,1,75
30122,7,2,169
39416,7,2,157
44901,3,1,38
80092,5,1,39
70706,1,1,22
117750,1,1,10
10798,7,1,1
99675,4,1,51
33967,2,2,23
43967,1,1,93
120627,2,1,51
39231,7,2,122
33037,7,2,121
104817,5,1,88
42327,5,1,4
30141,11,1,84
22980,6,2,193
68667,1,1,4
91742,10,1,98
117636,1,1,65
43532,7,1,39
103918,13,1,92
15436,13,2,62
4084,2,3,235
45198,7,1,17
37146,13,2,136
28469,7,2,14
35352,4,1,37
36307,4,2,3
4099,7,2,2
45413,10,1,96
27755,6,1,61
44512,1,1,27
6178,8,1,5
109152,5,1,74
62677,5,1,71
20904,1,3,50
106228,3,1,33
105520,4,1,2
32257,5,2,15
108401,7,1,53
2723,6,2,140
13330,7,4,106
40727,13,1,32
68574,1,1,79
59668,4,1,87
56377,1,1,43
82171,5,1,89
65315,6,1,7
9332,2,4,129
48447,11,1,7
60372,5,1,9
51236,11,1,87
99433,5,1,20
73152,7,1,13
35181,13,1,38
48666,1,1,83
67938,7,1,28
5107,7,5,81
12029,7,4,243
28606,7,2,188
1081,4,1,81
15719,6,1,49
88145,5,1,27
5186,10,7,648
5985,6,6,136
90515,2,1,57
18273,6,2,12
24076,9,1,15
57400,5,1,69
101132,1,1,4
122851,4,1,7
95470,12,1,67
80950,5,1,20
82434,5,1,28
33071,3,2,98
13631,10,4,308
44970,1,1,77
1093,2,22,1148
122516,2,1,22
4979,13,1,90
76916,5,1,42
110161,6,1,84
79344,4,1,53
101346,5,1,96
39055,11,1,61
85225,5,1,42
51047,7,1,12
2402,7,2,196
57768,5,1,35
40833,4,1,20
89470,5,1,75
43661,6,1,31
30969,6,1,51
120125,2,1,17
48670,5,1,87
20977,2,3,97
6699,3,1,75
71296,7,1,61
4863,11,7,415
25457,4,2,116
14441,7,3,214
9762,3,2,4
17011,8,1,79
22781,3,2,140
121944,3,1,85
27351,7,2,74
8313,4,1,99
70641,5,1,82
30496,7,2,2
116934,4,1,15
6098,4,6,237
106546,6,1,42
11172,13,1,16
19218,11,3,293
65735,1,1,64
88407,1,1,9
5789,11,6,441
79613,1,1,68
20007,5,3,165
97391,4,1,51
13698,7,1,3
110417,6,1,88
99972,7,1,87
115166,5,1,31
88148,11,1,13
73642,2,1,5
36274,4,2,61
84846,4,1,20
74187,7,1,49
48071,11,1,98
114686,7,1,1
20971,7,3,70
60011,13,1,87
77459,1,1,40
25914,5,1,3
99625,7,1,95
4167,13,1,96
66974,5,1,71
100465,5,1,67
66465,1,1,96
28250,4,2,99
44046,7,1,55
87911,6,1,98
8367,2,5,367
81244,4,1,62
90549,5,1,33
23387,7,2,160
3492,7,9,52
81148,7,1,18
64550,8,1,92
87635,7,1,52
110523,5,1,84
113829,10,1,76
3798,2,8,457
1681,4,15,571
111190,6,1,11
66409,2,1,22
22572,1,2,33
41181,11,1,4
87129,5,1,56
78282,9,1,90
45003,1,1,51
109091,5,1,24
113077,5,1,6
83287,13,1,33
3227,5,1,75
69962,3,1,4
83316,4,1,5
28410,2,2,104
113244,5,1,36
86649,3,1,57
100441,1,1,66
73425,5,1,66
3615,2,1,96
116124,10,1,68
28739,2,2,161
118673,7,1,92
52987,10,1,65
52190,4,1,59
3699,7,9,117
23512,8,1,86
2270,4,11,773
18849,6,3,207
94342,5,1,36
14048,8,3,236
22848,7,1,18
112449,9,1,23
73079,10,1,91
113364,5,1,77
21273,10,3,8
62018,8,1,53
105860,5,1,67
39848,13,1,24
59856,5,1,47
11556,13,1,55
67916,5,1,32
18950,1,3,83
123323,4,1,48
94759,7,1,97
23480,4,2,140
117465,7,1,98
81731,13,1,15
100778,5,1,78
15880,4,3,205
22912,5,2,22
25269,4,2,115
10560,7,4,390
35452,7,1,93
90899,6,1,43
15190,7,3,54
85583,1,1,49
88653,6,1,75
105141,1,1,34
11565,10,4,15
31430,4,2,23
10968,7,4,346
9139,7,1,37
32543,6,1,81
60766,2,1,45
56696,4,1,76
104653,1,1,79
25565,5,2,63
26787,7,2,30
68335,7,1,63
14542,13,3,162
21943,4,1,29
84249,11,1,85
37556,6,2,125
69445,4,1,42
32295,10,2,135
78901,5,1,30
68497,5,1,96
39027,3,2,57
88431,1,1,50
66186,13,1,39
111666,4,1,38
80148,4,1,89
64122,7,1,6
56453,8,1,85
7163,1,6,194
28970,10,2,2
31143,2,2,176
121190,5,1,31
107946,4,1,22
3947,2,8,276
105275,4,1,59
22530,5,2,109
88037,5,1,38
44168,3,1,15
11259,13,1,18
7343,11,3,293
45375,11,1,36
103194,10,1,51
44844,13,1,69
122121,3,1,86
23653,1,2,103
48569,1,1,5
15468,4,3,206
59656,4,1,72
14237,6,3,139
111302,3,1,50
31253,5,2,106
16,1,830,30422
31690,4,2,58
19755,7,3,201
39274,5,2,70
36609,2,1,3
79667,11,1,16
15617,7,1,75
90198,1,1,33
26193,1,2,189
20009,13,1,5
118086,5,1,5
30013,4,2,70
76855,7,1,80
112490,9,1,63
119577,6,1,22
23126,5,2,42
101881,11,1,92
32323,13,1,66
64710,1,1,81
11671,12,1,20
35441,4,2,155
34074,7,2,83
35006,1,2,100
60369,6,1,68
62603,5,1,71
82064,7,1,63
78141,1,1,45
13256,7,2,27
59784,4,1,44
98977,7,1,12
36779,2,2,18
14277,11,1,16
8923,4,5,276
18398,7,3,212
62704,4,1,92
97830,7,1,97
73433,8,1,82
32480,5,2,11
82090,1,1,14
118778,11,1,47
11128,13,1,68
123212,5,1,94
70666,8,1,26
44400,3,1,74
91879,12,1,44
20206,11,1,13
89014,2,1,85
8796,7,5,23
23567,5,2,12
117374,10,1,74
105723,2,1,2
117267,2,1,89
18712,7,3,208
23705,7,2,15
68342,4,1,42
45956,2,1,42
63124,2,1,92
104223,6,1,63
21187,5,1,39
91626,7,1,13
103651,4,1,70
19951,2,3,136
6516,3,2,115
38358,8,2,128
70073,5,1,54
23806,7,2,110
92817,7,1,43
1110,1,22,36
71460,11,1,57
67320,1,1,27
119738,10,1,94
95123,10,1,39
45841,5,1,13
32378,1,2,5
37579,11,1,4
42585,3,1,81
109116,7,1,4
21964,7,2,172
7152,8,1,20
99944,5,1,5
113150,11,1,70
87224,1,1,81
86762,1,1,36
119645,7,1,93
119129,4,1,15
15958,6,1,55
16106,13,2,154
74047,13,1,26
818,6,19,1560
13599,2,4,360
44396,5,1,52
46954,5,1,58
6473,8,1,45
73704,7,1,27
46715,11,1,24
51432,13,1,71
10347,1,4,11
120733,5,1,30
16913,5,3,54
40205,1,1,86
3360,8,9,129
94752,4,1,69
53745,1,1,40
30965,7,2,173
931,4,27,319
40233,9,1,19
28480,13,2,168
22189,7,2,159
59520,1,1,10
15258,7,3,7
4304,4,2,135
53362,7,1,30
23616,5,2,4
14102,5,1,8
113696,13,1,8
19957,5,1,100
116671,5,1,37
35604,2,2,35
67232,2,1,61
119276,6,1,94
16654,3,3,180
68842,11,1,15
63069,7,1,94
24121,1,2,25
4515,7,6,270
74870,5,1,95
43654,4,1,10
97180,3,1,11
38019,6,2,161
26187,6,2,97
67453,7,1,52
67599,5,1,37
24602,13,1,71
59891,4,1,75
46317,13,1,37
109066,4,1,61
89007,7,1,62
26859,7,2,173
71323,4,1,37
37306,12,2,97
50873,5,1,73
33678,5,2,86
13252,3,3,190
116010,4,1,48
104866,3,1,83
74122,7,1,24
103726,7,1,98
38726,1,2,138
62577,2,1,84
57330,3,1,3
77602,5,1,43
1023,6,3,296
71195,11,1,78
86226,6,1,14
41005,4,1,75
13993,2,1,4
57194,13,1,78
28165,5,2,64
34684,4,2,5
9648,1,5,452
92400,5,1,6
48592,7,1,36
105366,4,1,27
112884,5,1,18
74012,7,1,94
35607,6,2,101
35293,4,2,11
60171,11,1,27
70621,7,1,74
70054,6,1,44
80523,5,1,40
4955,7,7,688
64668,6,1,80
120914,5,1,32
16544,4,3,239
83465,4,1,57
41428,5,1,11
38728,1,2,33
45275,1,1,5
76231,11,1,7
78558,7,1,10
81668,1,1,17
57690,1,1,88
58967,5,1,62
60242,6,1,14
1367,1,18,1410
65738,4,1,66
58879,7,1,9
47343,11,1,93
28020,5,2,145
31577,11,1,14
76633,10,1,31
7548,2,3,151
116317,3,1,31
54577,5,1,39
83219,1,1,39
78088,6,1,37
101583,12,1,63
88082,4,1,87
7872,7,5,134
37222,5,1,94
23961,5,2,132
42695,4,1,13
42534,5,1,72
10653,11,1,20
40579,11,1,33
35042,5,2,127
92587,5,1,76
52947,10,1,51
53858,13,1,84
28442,2,2,143
53709,3,1,69
70545,3,1,79
107605,6,1,37
67647,5,1,100
23023,5,2,96
55462,4,1,16
79222,11,1,66
74178,4,1,41
4096,1,8,527
100736,4,1,47
17218,5,3,168
61095,3,1,87
36676,10,2,100
29660,5,2,173
81009,4,1,41
116997,1,1,94
75548,6,1,72
67998,11,1,75
44635,10,1,23
30828,6,2,183
98350,6,1,90
43939,13,1,20
2463,4,11,537
76635,1,1,33
5276,8,7,506
59367,5,1,87
103785,7,1,67
120351,4,1,31
13921,6,3,232
100511,1,1,49
74946,1,1,76
2497,11,1,84
72243,5,1,15
30490,4,2,110
10093,7,4,315
104050,1,1,25
35379,4,1,22
46920,1,1,15
36943,5,2,143
109580,5,1,11
101139,1,1,13
37527,12,2,125
24345,6,2,172
91655,11,1,2
13821,5,3,84
100610,8,1,56
8337,1,5,332
2622,4,2,33
71418,5,1,91
17106,6,3,230
49421,13,1,78
97981,1,1,38
84093,7,1,7
36165,7,2,54
67102,6,1,75
12696,10,4,264
71446,8,1,5
5554,8,2,190
31358,4,2,15
78908,7,1,10
103638,1,1,45
87831,1,1,53
20978,6,3,197
57955,7,1,89
68290,4,1,85
40699,4,1,23
25505,4,2,180
41423,4,1,11
101154,2,1,44
40543,2,1,3
43474,7,1,87
52549,2,1,97
4142,2,1,43
2289,7,11,396
63257,1,1,69
48279,1,1,17
41196,4,1,90
16953,8,3,118
99905,5,1,59
117467,11,1,2
44347,7,1,18
7647,7,5,66
38454,1,2,52
39090,4,1,85
62395,11,1,43
13815,7,3,34
83413,7,1,80
23732,8,1,85
85316,6,1,40
27484,11,1,78
9706,5,5,161
83103,3,1,70
99144,4,1,61
55628,4,1,60
25182,13,1,62
48009,5,1,6
17371,13,1,53
90928,5,1,50
104987,8,1,81
55195,8,1,17
2260,13,1,99
106328,11,1,37
55719,1,1,22
49335,10,1,43
109959,5,1,54
34928,14,2,167
73225,7,1,64
9990,7,1,40
25483,7,2,20
88979,7,1,85
74755,4,1,28
67055,5,1,31
24008,13,2,57
103187,2,1,14
89200,5,1,81
13667,4,2,46
24848,4,2,180
63127,7,1,98
51627,11,1,6
55527,5,1,21
110176,3,1,41
38512,9,2,51
91490,11,1,24
10120,13,2,95
7161,8,6,414
69155,11,1,55
43836,4,1,83
68099,3,1,28
72052,10,1,80
47231,4,1,17
87268,4,1,83
48978,7,1,10
89043,6,1,91
8863,11,5,284
91386,5,1,80
14971,2,3,240
110215,3,1,42
2378,14,11,435
34279,5,1,46
33049,4,2,91
38885,5,2,197
115040,5,1,55
106057,4,1,64
104021,2,1,44
40330,5,1,29
41999,11,1,79
106990,5,1,58
56643,5,1,71
85612,1,1,53
14863,6,3,192
121235,6,1,95
121305,13,1,9
14869,4,1,95
32053,4,1,76
85574,7,1,74
115501,4,1,37
57421,11,1,82
36428,3,2,53
82779,4,1,20
77916,7,1,21
5600,12,1,39
7257,13,2,70
114520,1,1,76
48120,8,1,72
28939,11,2,16
40303,7,1,28
17766,7,3,287
82818,1,1,74
61090,1,1,63
6461,6,6,65
4049,8,1,59
66484,5,1,11
48107,4,1,73
61286,4,1,23
14637,11,3,51
115300,5,1,16
110121,6,1,19
23463,1,2,145
509,1,49,1900
120571,1,1,92
6320,5,6,416
51743,1,1,15
